C, 826.76355498007, 0.0009703062473404255, 0.000175068085106383, 9.53521875e-05, 9.535218749999999e-05, 5.836737588652482e-05, 0.0001693609929078014, 0.0001693609929078014, 1.4593617021276595e-05, 4.573617021276596e-05, 4.573617021276596e-05, 4.524646808510639e-05, 2.8066e-05, 2.8066e-05
D, 793.3380639020086, 0.0009706807154255318, 0.00017569361702127656, 9.53521875e-05, 9.535218749999999e-05, 5.8663829787234046e-05, 0.0001695595744680851, 0.0001695595744680851, 1.4012056737588652e-05, 4.555460992907802e-05, 4.555460992907802e-05, 4.524646808510639e-05, 2.8066e-05, 2.8066e-05
E, 763.3465573533286, 0.0009877601480496453, 0.0001835851063829787, 9.53521875e-05, 9.535218749999999e-05, 6.146737588652483e-05, 0.0001729404255319149, 0.0001729404255319149, 1.3986524822695036e-05, 4.537872340425532e-05, 4.537872340425532e-05, 4.524646808510639e-05, 2.8066e-05, 2.8066e-05
B, 826.76355498007, 0.000969613339539007, 0.00017479574468085108, 9.53521875e-05, 9.535218749999999e-05, 5.832269503546099e-05, 0.0001691758865248227, 0.0001691758865248227, 1.4593617021276595e-05, 4.573333333333334e-05, 4.573333333333334e-05, 4.524646808510639e-05, 2.8066e-05, 2.8066e-05
A, 475.52039916931585, 0.0009770317482269504, 0.00017496808510638297, 9.53521875e-05, 9.535218749999999e-05, 5.8334042553191494e-05, 0.00016932765957446808, 0.00016932765957446808, 1.867089095744681e-05, 4.716028368794326e-05, 4.716028368794326e-05, 4.524646808510639e-05, 2.8066e-05, 2.8066e-05
