1, 512, 0.0008156332867686168, 0.00017363699999999998, 2.25540234375e-05, 2.25540234375e-05, 5.787899999999999e-05, 0.00016847999999999999, 0.00016847999999999999, 1.2116990248226951e-05, 4.552198581560284e-05, 4.552198581560284e-05, 4.50410780141844e-05, 2.6923599999999997e-05, 2.6923599999999997e-05
1, 2048, 0.000825240861236702, 0.00017363699999999998, 2.71980234375e-05, 2.71980234375e-05, 5.787899999999999e-05, 0.00016847999999999999, 0.00016847999999999999, 1.2436564716312057e-05, 4.552198581560284e-05, 4.552198581560284e-05, 4.50410780141844e-05, 2.6923599999999997e-05, 2.6923599999999997e-05
8, 512, 0.0008436173111702127, 0.00017479574468085108, 3.34321875e-05, 3.34321875e-05, 5.832269503546099e-05, 0.0001691758865248227, 0.0001691758865248227, 1.243758865248227e-05, 4.573333333333334e-05, 4.573333333333334e-05, 4.524646808510639e-05, 2.8066e-05, 2.8066e-05
8, 2048, 0.0009192120913120566, 0.00017479574468085108, 7.05841875e-05, 7.05841875e-05, 5.832269503546099e-05, 0.0001691758865248227, 0.0001691758865248227, 1.3728368794326242e-05, 4.573333333333334e-05, 4.573333333333334e-05, 4.524646808510639e-05, 2.8066e-05, 2.8066e-05
4, 512, 0.0008287385591312057, 0.00017463617021276596, 2.7216093749999996e-05, 2.7216093749999996e-05, 5.8204255319148934e-05, 0.00016899148936170213, 0.00016899148936170213, 1.2259574468085107e-05, 4.563687943262412e-05, 4.563687943262412e-05, 4.5123234042553195e-05, 2.7413199999999994e-05, 2.7413199999999994e-05
4, 2048, 0.000866655098138298, 0.00017463617021276596, 4.5792093749999996e-05, 4.579209375e-05, 5.8204255319148934e-05, 0.00016899148936170213, 0.00016899148936170213, 1.3024113475177305e-05, 4.563687943262412e-05, 4.563687943262412e-05, 4.5123234042553195e-05, 2.7413199999999994e-05, 2.7413199999999994e-05
2, 512, 0.0008213593442375887, 0.0001745468085106383, 2.4108046875e-05, 2.4108046875e-05, 5.809787234042553e-05, 0.00016896524822695034, 0.00016896524822695034, 1.2191749778368795e-05, 4.5560283687943265e-05, 4.5560283687943265e-05, 4.50821560283688e-05, 2.7086799999999996e-05, 2.7086799999999996e-05
2, 2048, 0.0008404806633865249, 0.0001745468085106383, 3.3396046875e-05, 3.3396046875e-05, 5.809787234042553e-05, 0.00016896524822695034, 0.00016896524822695034, 1.2737068927304965e-05, 4.5560283687943265e-05, 4.5560283687943265e-05, 4.50821560283688e-05, 2.7086799999999996e-05, 2.7086799999999996e-05
16, 512, 0.0008737131131205674, 0.00017541702127659575, 4.5864375e-05, 4.5864375e-05, 5.86531914893617e-05, 0.0001695581560283688, 0.0001695581560283688, 1.2712056737588653e-05, 4.5924822695035465e-05, 4.5924822695035465e-05, 4.5492936170212766e-05, 2.93716e-05, 2.93716e-05
32, 2048, 0.0012356987312056736, 0.00017685106382978722, 0.00021933674999999997, 0.00021933675, 5.934397163120567e-05, 0.00017047375886524823, 0.00017047375886524823, 1.7312765957446808e-05, 4.6309219858156034e-05, 4.6309219858156034e-05, 4.5985872340425536e-05, 3.19828e-05, 3.19828e-05
16, 2048, 0.0010244260776595747, 0.00017541702127659575, 0.000120168375, 0.00012016837499999998, 5.86531914893617e-05, 0.0001695581560283688, 0.0001695581560283688, 1.4817021276595744e-05, 4.5924822695035465e-05, 4.5924822695035465e-05, 4.5492936170212766e-05, 2.93716e-05, 2.93716e-05
32, 512, 0.0009345110999999999, 0.00017685106382978722, 7.072874999999999e-05, 7.072874999999999e-05, 5.934397163120567e-05, 0.00017047375886524823, 0.00017047375886524823, 1.334113475177305e-05, 4.6309219858156034e-05, 4.6309219858156034e-05, 4.5985872340425536e-05, 3.19828e-05, 3.19828e-05
64, 512, 0.001054956719148936, 0.0001790468085106383, 0.00012045749999999998, 0.00012045749999999998, 6.061063829787234e-05, 0.00017212482269503545, 0.00017212482269503545, 1.4599290780141844e-05, 4.7076595744680856e-05, 4.7076595744680856e-05, 4.697174468085107e-05, 3.7205199999999994e-05, 3.7205199999999994e-05
64, 2048, 0.0016570951021276593, 0.0001790468085106383, 0.0004176735, 0.00041767350000000003, 6.061063829787234e-05, 0.00017212482269503545, 0.00017212482269503545, 2.230567375886525e-05, 4.7076595744680856e-05, 4.7076595744680856e-05, 4.697174468085107e-05, 3.7205199999999994e-05, 3.7205199999999994e-05
