4096, 32, 2.082408385939394
4096, 64, 4.1727196500037955
4096, 128, 8.361305154190115
4096, 256, 15.431742144224561
4096, 512, 25.570037855255812
4096, 1024, 37.15350801355016
4096, 2048, 38.09894108157228
4096, 4096, 38.51600666538807
4096, 8192, 41.09123747600818
4096, 16384, 42.68652968011162
4096, 32768, 66.47575762192974
32, 4096, 0.7944448177572254
64, 4096, 1.4828208061712744
128, 4096, 2.9636432015525607
256, 4096, 5.975606672695652
512, 4096, 11.862566449370195
1024, 4096, 20.197687766264064
2048, 4096, 34.02743915747776
4096, 4096, 56.61202266907803
8192, 4096, 93.57545768306383
16384, 4096, 128.96906149400047
32768, 4096, 138.79436721432742
4096, 32, 2.082408385939394
4096, 64, 4.180652577095057
4096, 128, 8.393218532641221
4096, 256, 15.2181540176609
4096, 512, 25.348971245556193
4096, 1024, 36.72690197164091
4096, 2048, 38.22310927629766
4096, 4096, 38.56878277756317
4096, 8192, 41.00742667696037
4096, 16384, 42.7156805084841
4096, 32768, 58.45490404665511
32, 4096, 0.7990636829767441
64, 4096, 1.4898531541680218
128, 4096, 2.9837493291071913
256, 4096, 5.959412616672087
512, 4096, 11.975620179997277
1024, 4096, 20.349550080296122
2048, 4096, 34.06037956324492
4096, 4096, 56.634804167134
8192, 4096, 93.20363467240264
16384, 4096, 128.9395220845882
32768, 4096, 138.69178453345947
4096, 32, 2.051327663761194
4096, 64, 4.118021077812734
4096, 128, 8.205310655044777
4096, 256, 15.37778500386014
4096, 512, 24.988900631272728
4096, 1024, 36.46048921122487
4096, 2048, 37.27158060257627
4096, 4096, 37.291332367601484
4096, 8192, 39.72829593657813
4096, 16384, 41.95796030568026
4096, 32768, 65.60423650172615
32, 4096, 0.7656766210139275
64, 4096, 1.5082464029849108
128, 4096, 2.98577495662186
256, 4096, 5.943306096086487
512, 4096, 11.775224929327978
1024, 4096, 19.75540263269624
2048, 4096, 33.350115724011374
4096, 4096, 55.408459982412595
8192, 4096, 92.46878341348751
16384, 4096, 128.38083316335508
32768, 4096, 138.31694187255823
4096, 32, 2.0706433668097928
4096, 64, 4.149100482173585
4096, 128, 8.14453057611852
4096, 256, 15.061803120219178
4096, 512, 25.570037855255812
4096, 1024, 36.95837404289075
4096, 2048, 38.181630047565925
4096, 4096, 38.47388965427228
4096, 8192, 41.04928929716436
4096, 16384, 55.550617073348334
4096, 32768, 57.7384567611602
32, 4096, 0.6762064131463715
64, 4096, 1.2587425618500285
128, 4096, 2.5189269823046967
256, 4096, 5.171130524519694
512, 4096, 11.870570880172739
1024, 4096, 20.337787334584974
2048, 4096, 34.06037956324492
4096, 4096, 56.7261138070649
8192, 4096, 93.38917608183677
16384, 4096, 128.61547941999362
32768, 4096, 138.9142389688617
4096, 32, 2.0745502410867926
4096, 64, 4.156943772310019
4096, 128, 8.282573467239171
4096, 256, 15.270994830222222
4096, 512, 25.422234168231213
4096, 1024, 37.11431654940084
4096, 2048, 38.14024074670135
4096, 4096, 38.44236229317891
4096, 8192, 41.07924353628955
4096, 16384, 42.670351960987794
4096, 32768, 44.016572455632506
32, 4096, 0.8008096342141297
64, 4096, 1.4979722449264306
128, 4096, 3.0020795297638228
256, 4096, 6.016479495354309
512, 4096, 11.96747349960272
1024, 4096, 20.43227182859001
2048, 4096, 34.54528432875012
4096, 4096, 56.74898724005161
8192, 4096, 93.63771680327878
16384, 4096, 128.96906149400047
32768, 4096, 138.70887111526721
4096, 32, 2.0399102556141
4096, 64, 4.07226528805926
4096, 128, 8.084644321882353
4096, 256, 14.984826272926746
4096, 512, 25.131694349165713
4096, 1024, 36.574191360532225
4096, 2048, 37.89377715544642
4096, 4096, 38.27508522037748
4096, 8192, 41.019378710384146
4096, 16384, 42.718921947284265
4096, 32768, 60.65617427231031
32, 4096, 0.7111976893764554
64, 4096, 1.3239152652329922
128, 4096, 2.655825187864734
256, 4096, 5.314859832149849
512, 4096, 10.559535440825929
1024, 4096, 20.105355479332573
2048, 4096, 34.04390139219352
4096, 4096, 56.498389544491374
8192, 4096, 93.17278275758225
16384, 4096, 128.64487052589396
32768, 4096, 138.7601561304688
4096, 32, 2.10634411451341
4096, 64, 4.245218640061776
4096, 128, 8.490437280123553
4096, 256, 15.62361105187922
4096, 512, 25.719570240374267
4096, 1024, 37.07520768053951
4096, 2048, 37.7110097415134
4096, 4096, 37.47004482303728
4096, 8192, 39.72829593657813
4096, 16384, 41.89862707809705
4096, 32768, 65.56603231089122
32, 4096, 0.77104602228331
64, 4096, 1.5072126494530502
128, 4096, 3.0164928059698215
256, 4096, 5.9674986582143825
512, 4096, 11.951213345391304
1024, 4096, 19.9684291083042
2048, 4096, 33.42933215090926
4096, 4096, 55.583526206685626
8192, 4096, 92.95738993086394
16384, 4096, 128.82149963874417
32768, 4096, 138.53819451736484
4096, 32, 2.059010538906367
4096, 64, 4.13350236006015
4096, 128, 8.236042155625467
4096, 256, 15.37778500386014
4096, 512, 25.131694349165713
4096, 1024, 36.650387592533335
4096, 2048, 37.630344480034225
4096, 4096, 37.32099929868152
4096, 8192, 39.795698672508976
4096, 16384, 41.96734407494498
4096, 32768, 65.6118826831366
32, 4096, 0.7667445103040446
64, 4096, 1.510318170021978
128, 4096, 2.9898344738980285
256, 4096, 5.939293060234977
512, 4096, 11.838617795703904
1024, 4096, 19.799871743855938
2048, 4096, 33.130293868956684
4096, 4096, 55.36486560005035
8192, 4096, 92.46878341348751
16384, 4096, 128.46872510755637
32768, 4096, 138.43599002122514
4096, 32, 2.066751180030075
4096, 64, 4.13350236006015
4096, 128, 8.236042155625467
4096, 256, 15.431742144224561
4096, 512, 25.719570240374267
4096, 1024, 36.80373649459414
4096, 2048, 37.67063392808566
4096, 4096, 37.40034237452245
4096, 8192, 39.717084339023
4096, 16384, 41.98299302120307
4096, 32768, 65.60805936965352
32, 4096, 0.768889250193007
64, 4096, 1.510318170021978
128, 4096, 3.0041301305355192
256, 4096, 5.939293060234977
512, 4096, 11.934997316428765
1024, 4096, 19.777612191586286
2048, 4096, 33.350115724011374
4096, 4096, 55.583526206685626
8192, 4096, 92.74299067896408
16384, 4096, 128.55673747917606
32768, 4096, 138.58935337796947
4096, 32, 2.0863598250018978
4096, 64, 4.21268822902682
4096, 128, 8.313887544620037
4096, 256, 15.061803120219178
4096, 512, 24.988900631272728
4096, 1024, 36.80373649459414
4096, 2048, 37.65047842571642
4096, 4096, 37.420230884160596
4096, 8192, 39.72829593657813
4096, 16384, 42.061413136679015
4096, 32768, 61.56832213280604
32, 4096, 0.7130425601660181
64, 4096, 1.4123463426795118
128, 4096, 2.785336612478784
256, 4096, 5.532133976231446
512, 4096, 11.07820279875063
1024, 4096, 19.184499503179936
2048, 4096, 33.19280385738868
4096, 4096, 55.583526206685626
8192, 4096, 92.74299067896408
16384, 4096, 128.64487052589396
32768, 4096, 138.53819451736484
4096, 32, 2.066751180030075
4096, 64, 4.149100482173585
4096, 128, 8.251494392315196
4096, 256, 15.37778500386014
4096, 512, 25.49592180350145
4096, 1024, 36.72690197164091
4096, 2048, 37.89377715544642
4096, 4096, 38.43186465191916
4096, 8192, 41.10924152339068
4096, 16384, 42.67358652375015
4096, 32768, 66.67653125918655
32, 4096, 0.7967475563594203
64, 4096, 1.4979722449264306
128, 4096, 3.000031726537517
256, 4096, 5.98373674980136
512, 4096, 11.983777959411444
1024, 4096, 20.267495442875575
2048, 4096, 34.04390139219352
4096, 4096, 56.5665146122701
8192, 4096, 93.20363467240264
16384, 4096, 128.70369305471237
32768, 4096, 138.65762399539705
4096, 32, 2.0903262885475287
4096, 64, 4.1966092663206105
4096, 128, 8.361305154190115
4096, 256, 15.54080039259364
4096, 512, 25.719570240374267
4096, 1024, 36.84227443856754
4096, 2048, 37.5500235739936
4096, 4096, 37.46007142808837
4096, 8192, 39.77882655605653
4096, 16384, 47.290822700043016
4096, 32768, 48.44455517587987
32, 4096, 0.768889250193007
64, 4096, 1.511356189382818
128, 4096, 2.995944489852861
256, 4096, 5.963452896412204
512, 4096, 11.902696917737485
1024, 4096, 19.833355179724915
2048, 4096, 33.381757200030364
4096, 4096, 55.583526206685626
8192, 4096, 92.65140773885977
16384, 4096, 128.52738662587032
32768, 4096, 138.43599002122514
4096, 32, 2.066751180030075
4096, 64, 4.13350236006015
4096, 128, 8.2670047201203
4096, 256, 15.37778500386014
4096, 512, 25.570037855255812
4096, 1024, 36.68860488929302
4096, 2048, 37.430183073225535
4096, 4096, 37.330898767991506
4096, 8192, 39.70027880263131
4096, 16384, 48.36755334833852
4096, 32768, 56.35134668882002
32, 4096, 0.6471522235291347
64, 4096, 1.2785018927627907
128, 4096, 2.5189269823046967
256, 4096, 5.8290874898661365
512, 4096, 11.830656384946872
1024, 4096, 19.833355179724915
2048, 4096, 33.22414739266478
4096, 4096, 55.343094123211955
8192, 4096, 92.43841599693137
16384, 4096, 128.38083316335508
32768, 4096, 138.4189705978146
4096, 32, 2.0745502410867926
4096, 64, 4.149100482173585
4096, 128, 8.251494392315196
4096, 256, 15.270994830222222
4096, 512, 25.348971245556193
4096, 1024, 36.80373649459414
4096, 2048, 37.50999156591897
4096, 4096, 37.31110507829481
4096, 8192, 39.70027880263131
4096, 16384, 41.9892558679281
4096, 32768, 47.82109696069589
32, 4096, 0.7667445103040446
64, 4096, 1.5051493877837097
128, 4096, 3.0082397476771545
256, 4096, 5.927286403105121
512, 4096, 11.870570880172739
1024, 4096, 19.866952054676453
2048, 4096, 33.28701238300095
4096, 4096, 55.53965602025572
8192, 4096, 92.71244292182345
16384, 4096, 128.64487052589396
32768, 4096, 138.7430569122149
4096, 32, 2.066751180030075
4096, 64, 4.13350236006015
4096, 128, 8.190030746934823
4096, 256, 15.431742144224561
4096, 512, 24.847720401717513
