1024, 0.014221746013245034
2048, 0.028825283865771812
4096, 0.05605177547797716
8192, 0.10349318785542169
16384, 0.20574693633532937
32768, 0.44192589540836014
65536, 0.8838517908167203
131072, 1.6410621310089553
262144, 3.2821242620179105
524288, 7.128114280557536
1048576, 14.233160230110032
2097152, 28.558743578597404
4194304, 56.74898724005161
8388608, 102.72809369002043
16777216, 155.85546883203543
33554432, 211.31755008307508
67108864, 254.49817062446292
134217728, 285.68888780579147
268435456, 287.8803136902644
536870912, 281.1235722453493
1024, 0.014128181894736842
2048, 0.02735647959235669
4096, 0.05506368328205128
8192, 0.10226112609523809
16384, 0.20421835582763742
32768, 0.44121654405136435
65536, 0.8838517908167203
131072, 1.779145028763754
262144, 3.512816702159744
524288, 7.070814326533762
1048576, 13.050583119002967
2097152, 25.87086183002353
4194304, 56.1154259789984
8388608, 102.28015142102325
16777216, 155.6830623399646
33554432, 210.68486280737727
67108864, 254.0387876449964
134217728, 282.6763512032699
268435456, 285.7976664151857
536870912, 280.9131504098363
1024, 0.01399012148534202
2048, 0.028443492026490068
4096, 0.0566992382310231
8192, 0.10017416433819241
16384, 0.20301174811225997
32768, 0.43770367347770706
65536, 0.8726282760126984
131072, 1.7508146939108282
262144, 3.4849813875625992
524288, 7.025633404319488
1048576, 14.051266808638976
2097152, 28.01303510257325
4194304, 51.439140480748534
8388608, 96.13216417713662
16777216, 154.9972338715066
33554432, 209.74290365920714
67108864, 254.26827164467568
134217728, 281.474976710656
268435456, 283.53057336757087
536870912, 280.9306735306903
1024, 0.014268994338870432
2048, 0.028825283865771812
4096, 0.054887760971246
8192, 0.11155759210389611
16384, 0.20667511800300753
32768, 0.41522342438670695
65536, 0.8824330881027287
131072, 1.7734058512516129
262144, 3.5468117025032257
524288, 7.116580115055016
1048576, 14.233160230110032
2097152, 28.466320460220064
4194304, 55.8482096648127
8388608, 101.10451749664368
16777216, 154.3174214422456
33554432, 210.2128280139328
67108864, 254.0387876449964
134217728, 286.41564661476065
268435456, 281.01832193750755
536870912, 280.87811072536465
1024, 0.014081859986885246
2048, 0.028443492026490068
4096, 0.05471295918471338
8192, 0.11012736656410256
16384, 0.219551043884984
32768, 0.44192589540836014
65536, 0.8726282760126984
131072, 1.7452565520253969
262144, 3.512816702159744
524288, 7.003258775643313
1048576, 14.006517551286626
2097152, 25.60725770657351
4194304, 50.84446833646243
8388608, 101.54219939056854
16777216, 153.97974655943983
33554432, 209.27507562130558
67108864, 236.8321217590711
134217728, 285.68888780579147
268435456, 285.7613976757929
536870912, 283.79857756446506
1024, 0.014174809557755776
2048, 0.02863311530666667
4096, 0.05506368328205128
8192, 0.109775521942492
16384, 0.20421835582763742
32768, 0.40904450438095236
65536, 0.8867029256258064
131072, 1.762037865025641
262144, 3.512816702159744
524288, 7.003258775643313
1048576, 14.006517551286626
2097152, 28.192605840410256
4194304, 55.8482096648127
8388608, 96.52776979103429
16777216, 148.7711293396702
33554432, 209.74290365920714
67108864, 254.49817062446292
134217728, 280.77304410040495
268435456, 280.5631464845811
536870912, 283.1206152870118
1024, 0.01399012148534202
2048, 0.027269633625396826
4096, 0.0554189328516129
8192, 0.10195768061721068
16384, 0.20271232075516224
32768, 0.44406770104038773
65536, 0.8838517908167203
131072, 1.782028570139384
262144, 3.5016293878216564
524288, 7.0144282473748
1048576, 13.011971926343195
2097152, 25.87086183002353
4194304, 55.67147482410127
8388608, 101.9836872140058
16777216, 155.33939112067108
33554432, 210.05595276914627
67108864, 253.5810600996901
134217728, 284.82163087341866
268435456, 278.5501996147017
536870912, 281.00078788110665
1024, 0.01401294386949429
2048, 0.028071681673202616
4096, 0.054887760971246
8192, 0.109775521942492
16384, 0.20152339218768328
32768, 0.4036386298737151
65536, 0.878204175539936
131072, 1.7452565520253969
262144, 3.4849813875625992
524288, 6.958934353012658
1048576, 14.0288564947496
2097152, 28.1474976710656
4194304, 55.67147482410127
8388608, 101.39588498222477
16777216, 153.97974655943983
33554432, 209.4307862430476
67108864, 253.80971750284579
134217728, 285.47157881405275
268435456, 285.0740364204644
536870912, 280.86059416092894
1024, 0.014268994338870432
2048, 0.02753184164102564
4096, 0.05506368328205128
8192, 0.1099511627776
16384, 0.22096294770418007
32768, 0.44050946625641024
65536, 0.8156614449376854
131072, 1.6361780175238094
262144, 3.233857728752941
524288, 7.003258775643313
1048576, 14.187246810012903
2097152, 28.192605840410256
4194304, 55.8482096648127
8388608, 97.46363459510249
16777216, 148.7711293396702
33554432, 209.58672874955772
67108864, 253.5810600996901
134217728, 284.89370112414576
268435456, 286.63439583569857
536870912, 277.9485050527986
1024, 0.0137438953472
2048, 0.027269633625396826
4096, 0.05351984169470405
8192, 0.1077107785830721
16384, 0.2134145240248447
32768, 0.4281587335576324
65536, 0.787615779209169
131072, 1.5684901965420828
262144, 3.4146323843975153
524288, 6.808121534216719
1048576, 13.701079473844237
2097152, 27.402158947688473
4194304, 50.12018816072935
8388608, 95.09289753738379
16777216, 153.3088108445839
33554432, 208.49998274863407
67108864, 252.89755319915184
134217728, 284.9658078569031
268435456, 284.78560942016543
536870912, 280.4932503344853
1024, 0.014104982909688013
2048, 0.02872887823411371
4096, 0.05755400061641541
8192, 0.1025663831880597
16384, 0.20331206134911242
32768, 0.44050946625641024
